Record Indicator,Trade Time,Trade Price,Trade Quantity,Buy Order Number,Sell Order Number
RM,2021-01-20 14:54:01.723602176,15635,8,C51296B3E95C055977BFA71941E979EF,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723617536,15635,23,B30F098F3EAA49CCC543608AEBB1A6A1,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723632896,15630,90,C423FC739D24FD8FAD24529C25F5B106,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723648000,15630,1,0D44971BAF09F399B90EDDA2E03AB7A1,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723663360,15630,45,CFD0754B0C712D2C5736D51DB3CC7374,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723678464,15625,10,9243E514F0B5857983E592FF66CFF183,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723693824,15625,160,3EFA65857C4FBD5E011EC4150D15C07C,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723709184,15610,300,6B62FE356E41993F492C7B059ABC8617,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723724288,15605,10,F21DBB59AC74E633B3DA279B0042F219,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723739648,15605,263,E97C91F3F53CD8023B8DFDD267C41B16,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:54:01.723755008,15600,58,6B3138484F6C5A230919B3A26B6620A5,EF32FBFB429B12A3B0A9733C08D5EFCD
RM,2021-01-20 14:56:40.794769408,15610,41,4B5F49E4061293FA8CBC5BF9D389079D,E98CDFCF8015C806F2EB49C2142123D6
RM,2021-01-20 14:56:40.794784512,15600,42,6B3138484F6C5A230919B3A26B6620A5,E98CDFCF8015C806F2EB49C2142123D6
RM,2021-01-20 14:56:40.794799872,15600,77,52E61A4EC0B3BAAD22BC5BB857E25674,E98CDFCF8015C806F2EB49C2142123D6
RM,2021-01-20 14:57:29.484039424,15600,9,52E61A4EC0B3BAAD22BC5BB857E25674,E47B3231E746FBA4D5E0621A609A7548
RM,2021-01-20 14:59:08.734374912,15605,10,5DFB8B41DC74252345DBBBA5698B3714,E2AC0B36E27CFC91F3FE0D5C40503E1A
RM,2021-01-20 15:01:57.271026688,15650,4,6E8CEBA33894F862DD62EBD856EF144B,784E8997D8D9FA0E3431C48676311B4E
RM,2021-01-20 15:01:57.271041792,15650,10,6E8CEBA33894F862DD62EBD856EF144B,B4BFF9EA90FC137D6BBFEA106BE1847F
RM,2021-01-20 15:01:57.271133440,15650,16,6E8CEBA33894F862DD62EBD856EF144B,32C29AEFBAB5234CA7C330FD267C9F0B
RM,2021-01-20 15:06:12.583267328,15650,150,C4151E7F5D1FE52C938913759A5B0557,407A87AADA4F18580C8229C51822F034
RM,2021-01-20 15:06:12.583282432,15660,4,C4151E7F5D1FE52C938913759A5B0557,5AA88E746B4B3C1331BBE28CFB6AC807
RM,2021-01-20 15:06:12.583297792,15665,46,C4151E7F5D1FE52C938913759A5B0557,577AAC2CA3A311E8004D7E7772E9F916
RM,2021-01-20 15:07:47.934387200,15665,4,26553BB6A8A75584E16B139DEE6693A2,577AAC2CA3A311E8004D7E7772E9F916
RM,2021-01-20 15:07:47.934402560,15665,36,26553BB6A8A75584E16B139DEE6693A2,716CF08673D6255508856EB42498849F
RM,2021-01-20 15:08:45.302795520,15665,14,44959634957D70C5B897A03774014585,716CF08673D6255508856EB42498849F
RM,2021-01-20 15:08:45.302810624,15665,5,44959634957D70C5B897A03774014585,C58574FB6FE420CBBFE99A9D8274688E
RM,2021-01-20 15:08:45.302825984,15680,31,44959634957D70C5B897A03774014585,8BA1B0C3D99448FCA5E978B038A81505
RM,2021-01-20 15:10:56.675491328,15665,15,1F05955046353D12DA3C246154B2CF23,56976CB4680C72D67D854F5045AA5A65
RM,2021-01-20 15:11:11.675430400,15620,4,2C5FD0AE144699DE27AF11C0BF2FD2D7,7E63E5E14ECE52A768F4BDC2B8E208AE
RM,2021-01-20 15:11:16.675415040,15620,8,A1B16F503F6B79CD8F0CB76B394FA1A7,3A14AB1BF3A71B06340F85CE1D0C01D6
RM,2021-01-20 15:11:21.675445504,15615,150,B6FD5A8765B18B93E00CC30A0A9100F3,B35651E3D479F84650F654BCF552105C
RM,2021-01-20 15:13:31.675567616,15610,165,4FB022F699F6871928C55E28FF5533C1,22A20A3D4612298AC95F218F7B4B4588
RM,2021-01-20 15:15:56.675460864,15610,98,4FB022F699F6871928C55E28FF5533C1,81FF7FBC71BA83AC6399AECD0E2B764E
RM,2021-01-20 15:17:06.675674368,15610,165,870DD9E9A90A04C7F59A6C76EDFAEE9C,A8757AFC295F929E85A619FEC09CBD0A
RM,2021-01-20 15:17:11.675430400,15610,22,870DD9E9A90A04C7F59A6C76EDFAEE9C,5BD8BF6B1875D6E2DCC369D866E69CE3
RM,2021-01-20 15:19:37.700317440,15665,8,4333C01B357B5BE2A5F02A9679D77E30,9D99FE7B6AA24F80AA72EE54E1CBC094
RM,2021-01-20 15:19:37.700332544,15665,5,4333C01B357B5BE2A5F02A9679D77E30,3659460133B9B6B695EB8C63D6207726
RM,2021-01-20 15:19:37.700500480,15660,89,D1232229414E334F87D7B8AFCFA5D9D4,538212878A520E38C9BAE2D9FF2A3DCA
RM,2021-01-20 15:20:08.307769856,15660,73,01750D2465A97816FCAB345B534BCD9B,4DFB9B606F96A93E0D446E43E0CF72B3
RM,2021-01-20 15:20:08.307784960,15660,196,91FB4250E055397733DB56E6F13B2910,4DFB9B606F96A93E0D446E43E0CF72B3
RM,2021-01-20 15:20:08.308486912,15660,8,7F250F8F371AF2091DA3D7E09A64F0DA,9778AA2D40A5AD6F721D42C3E2E05F24
RM,2021-01-20 15:20:47.325286912,15675,5,D972B021086338832484C17149B2624B,338BBA587CD4B3C42F508A1B4553E151
RM,2021-01-20 15:20:47.325302016,15680,10,D972B021086338832484C17149B2624B,F9DD3B34052581BB39B9B6C020112F6A
RM,2021-01-20 15:21:02.321716224,15660,13,A77A42DE8EDB2070060BDA104C6A155C,38284C353E8090C02418DB1DC41E209E
RM,2021-01-20 15:21:21.304504320,15665,5,C2AC14617B317CF3447A06E0F8CA16F7,A2A50BE2AF05D67C636350E4A6D79EE0
RM,2021-01-20 15:21:21.304519680,15665,5,C2AC14617B317CF3447A06E0F8CA16F7,A4267C8E5E99BBC0A8E8D46ED2C16135
RM,2021-01-20 15:21:26.321807872,15665,37,5D9FB621CE8886F714E0F012DA87D321,478B70D2758ED209B0199D57A9A547C3
RM,2021-01-20 15:21:26.321823232,15665,5,5D9FB621CE8886F714E0F012DA87D321,6B4D9D16AB71D4CBDFE53DE07C14274C
RM,2021-01-20 15:21:26.321838336,15670,37,5D9FB621CE8886F714E0F012DA87D321,CF720AF18B62052888CC36B6405A9889
RM,2021-01-20 15:21:26.321853696,15680,340,5D9FB621CE8886F714E0F012DA87D321,F9DD3B34052581BB39B9B6C020112F6A
RM,2021-01-20 15:21:26.321868800,15685,263,5D9FB621CE8886F714E0F012DA87D321,2CDB93060425E5740CE86452DBE5F1A4
RM,2021-01-20 15:21:26.321884160,15690,8,5D9FB621CE8886F714E0F012DA87D321,F90F2807D50BD25A02F022AFA696F645
RM,2021-01-20 15:21:26.321899520,15690,250,5D9FB621CE8886F714E0F012DA87D321,C74C70113BA2D5AE69FB64D2027A1562
RM,2021-01-20 15:21:26.321914624,15690,60,5D9FB621CE8886F714E0F012DA87D321,24209BA3BB5D1A62448C9E50F80EDF2E
RM,2021-01-20 15:21:36.594604544,15665,3,A77A42DE8EDB2070060BDA104C6A155C,C85911C7645F51D7C9ABCCE12FE459A8
RM,2021-01-20 15:21:36.594726656,15660,9,F1504B6B4875B3889DB403916021CB72,3C76148D361ED4318FBC8AB38A7FCA46
RM,2021-01-20 15:21:47.417358336,15660,1,F1504B6B4875B3889DB403916021CB72,7759A423BAD7F0EC9A0C699699A55D2D
RM,2021-01-20 15:23:02.003616256,15660,52,7F250F8F371AF2091DA3D7E09A64F0DA,D76783E899E4F7B84BD720840BB75AD3
RM,2021-01-20 15:23:02.006332416,15660,4,7F250F8F371AF2091DA3D7E09A64F0DA,A59F28C8285FC16698186A05CABDD0BD
RM,2021-01-20 15:23:02.006500352,15660,47,91B124C73D4487FF869357179A228427,A59F28C8285FC16698186A05CABDD0BD
RM,2021-01-20 15:23:29.417373696,15660,9,2E1DA977A7DE8121AAB3D69F4226FC66,22796D16AB54CEDBA337DC47A2AF8832
RM,2021-01-20 15:23:29.417388800,15665,3,2E1DA977A7DE8121AAB3D69F4226FC66,ABB3B7938CB8FD560249D0BFFD07793C
RM,2021-01-20 15:23:29.417404160,15665,38,2E1DA977A7DE8121AAB3D69F4226FC66,543A277016CF65C12803D5B3C2C8D1BF
RM,2021-01-20 15:24:00.145660416,15660,25,FB9A39D04C59FDF2A9A8CB6846185D08,683ED71637E94B713E2EE9A7E3802220
RM,2021-01-20 15:24:24.895187456,15660,100,FB9A39D04C59FDF2A9A8CB6846185D08,ABA7D3FBFCED419F427ED37FCAF3B273
RM,2021-01-20 15:24:24.935409664,15660,125,FB9A39D04C59FDF2A9A8CB6846185D08,694F0D777BA8D5B858986D778E950028
RM,2021-01-20 15:24:24.935424768,15660,1,A0A424BCF87FD1C08CC5548845059156,694F0D777BA8D5B858986D778E950028
RM,2021-01-20 15:24:26.750198272,15655,14,8688C0828B964AF3790D74DE9754F816,07FE276242DD758D79AAD789AD8458D6
RM,2021-01-20 15:24:26.750472960,15655,16,8688C0828B964AF3790D74DE9754F816,4D748274C2184C067BB56915B314D20D
RM,2021-01-20 15:25:03.072616704,15615,8,38DDBFE5B8B696D09C6F2324618E743C,924A75F30DC41580FD19E867E7A4AE67
RM,2021-01-20 15:25:03.072631808,15610,17,41CA6D87F493ABC59A4B1161CEA2B910,924A75F30DC41580FD19E867E7A4AE67
RM,2021-01-20 15:25:08.822158848,15615,16,300C61292D7BBA133B3A6847AB22A8A8,5CE3D3D2A207E48066282D773F01C86F
RM,2021-01-20 15:25:12.365295360,15610,33,41CA6D87F493ABC59A4B1161CEA2B910,5CE3D3D2A207E48066282D773F01C86F
RM,2021-01-20 15:25:12.365310720,15610,51,15050E874711D0B7F09263A69E90DB80,5CE3D3D2A207E48066282D773F01C86F
RM,2021-01-20 15:25:38.230163456,15635,2,DD3CD4107D0F57895C7ED08638E29841,74B1434F9EF40C16B6CD2E4132984880
RM,2021-01-20 15:26:14.001831168,15625,205,AB5D4C16D03F085E21CD4FE9E5790844,FE38326449D747DD2338C788B8F0BD55
RM,2021-01-20 15:26:22.003799552,15610,199,15050E874711D0B7F09263A69E90DB80,FE0D900657B3CB893B775D3073550849
RM,2021-01-20 15:26:22.003814656,15610,450,41CA6D87F493ABC59A4B1161CEA2B910,FE0D900657B3CB893B775D3073550849
RM,2021-01-20 15:26:22.003830016,15605,853,5DFB8B41DC74252345DBBBA5698B3714,FE0D900657B3CB893B775D3073550849
RM,2021-01-20 15:26:58.202377216,15625,30,41501C6F6E176BB48356FCC473B24E9F,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:08.000778240,15610,14,CB5496C06601BDC4A241E932128FF1D0,AC66524213F548F0F769CC2B83EC4C43
RM,2021-01-20 15:28:20.761550848,15610,186,CB5496C06601BDC4A241E932128FF1D0,694F0D777BA8D5B858986D778E950028
RM,2021-01-20 15:28:20.761566208,15605,137,5DFB8B41DC74252345DBBBA5698B3714,694F0D777BA8D5B858986D778E950028
RM,2021-01-20 15:28:20.761581312,15600,14,52E61A4EC0B3BAAD22BC5BB857E25674,694F0D777BA8D5B858986D778E950028
RM,2021-01-20 15:28:20.761596672,15600,37,51256508ADF8C5F2D09742871B726F04,694F0D777BA8D5B858986D778E950028
RM,2021-01-20 15:28:32.896759040,15615,50,EC303644AB8DD12724377275C81C2DE9,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:28:32.896865792,15600,45,51256508ADF8C5F2D09742871B726F04,3611EA5790064E95094A144562C7D458
RM,2021-01-20 15:28:36.832000768,15600,18,51256508ADF8C5F2D09742871B726F04,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.832015872,15600,20,2B3127A5E8FE8AF13EF06FB02B386160,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.832031232,15600,10,A4F8995C7B81BCB9A3C140EAF6039048,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.832046592,15600,50,BDD9E42C34F0EEEDB681B42B8B0F02CB,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.832061696,15600,64,65AA593D7435B43764B6F6CEC388C7CE,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.832077056,15600,5,83779B0708858376BD6BE7D05BBC2BA8,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.832092160,15600,50,915F11CF4ACA0285D8A98D47B792FEE0,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.832107520,15600,25,E4982167817AD8A44186DAA8F4423B72,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.832122880,15600,100,F54DD94291B4709DF4BE109C118C6861,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.832137984,15600,10,632A0638FB99DC1F20C243D1C53E69DA,12F8564833E0363826664167B933A2BB
RM,2021-01-20 15:28:36.987350528,15595,5,1DF2B510BB69B097544B43F3F0D115BC,6D72F1FFC14EA54CAE5912695652A3E4
RM,2021-01-20 15:28:36.987579392,15590,10,7247CDE7F3669B80B6409D7564A2814E,6D72F1FFC14EA54CAE5912695652A3E4
RM,2021-01-20 15:28:36.988449024,15585,10,CCD7858E6DB77377F81A038CB8E1A009,6D72F1FFC14EA54CAE5912695652A3E4
RM,2021-01-20 15:28:36.988494848,15585,1,006A0A74EE8AAAB58FBD951204484167,6D72F1FFC14EA54CAE5912695652A3E4
RM,2021-01-20 15:28:36.988525312,15585,5,10B2B9C1620B6AEC2A9B7BC0DA18516E,6D72F1FFC14EA54CAE5912695652A3E4
RM,2021-01-20 15:28:36.988540672,15585,20,10B2B9C1620B6AEC2A9B7BC0DA18516E,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:28:36.988632320,15580,1,470FB9C58069FEC8FDDEF04B4FA82955,F8673A4AB4DB08579F7EFA0AB0A28606
RM,2021-01-20 15:28:36.988693248,15585,11,5193A08BE219B605EDEA42C460B49C24,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:28:37.001831168,15585,10,F29724DBD87E2767E16F531A3FEEFCE6,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:28:37.006210304,15585,5,0983D36FA5B4793DD1DA8E9E982DB758,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:28:37.007369984,15580,5,CF66B84B86A6ABCAA1518AF4D1D16E6B,0B5A2F279DC1441EA29C95E2F0F2D261
RM,2021-01-20 15:28:37.086212096,15585,1,AFF403EB57117C09AD7D718E4AA2C86E,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:03.817764352,15580,5,CF66B84B86A6ABCAA1518AF4D1D16E6B,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:03.818847744,15570,50,3F4F2996782E54CF2CD1AA0F194523B1,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:03.818862848,15570,25,34E2BD08165B26DB88C34A8F948EFCF7,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:03.819168000,15570,16,7F24CF9E3AA2CBFDDDCB6FF2017BE7E2,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:07.248886016,15550,50,58F02EF370ADB75E37B944E9C5B5C1F8,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:07.249587968,15550,10,A029637564B83C1C35EBD404AEED2C64,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:07.249679616,15550,10,F667FDA0236AE0B427750D93B3A0309A,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:07.249786368,15540,5,D07EAEDABF9C8E2BC15E7E5A8D23BE01,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:07.249969408,15540,10,2DDF2AF718FBE970D60157937519E917,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:07.250213632,15540,10,5EE6CF2233DAF0632D8F3E066F5906E5,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:07.262329088,15540,10,685D704BB9FF45A541F115F538BC84DB,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:29:13.691330048,15525,8,2FE2C0646794C3AD563E6B7E8E9E7D77,70CC4AA346BC1B43941AD6311DB10707
RM,2021-01-20 15:54:25.378311168,15630,13,7D4096440703BEF4DF9CBED88148A3A1,EE3463043F4C1A55C81705664F75F124
